love,-3238.7683,-3879.4622
wrote,-2923.5076,3158.7874
stop,-2319.3125,-3687.1182
fight,-3010.1262,-3631.2676
currently,2514.371,3033.1968
charges,-1355.0314,2711.0728
try,-1846.0299,-4720.1475
aid,-1679.4937,1585.5242
ended,2558.7808,-2702.4048
management,32.455784,4198.833
brought,-3359.3215,-1359.8357
cases,-1882.1289,3133.2417
decided,-3101.3916,-123.6481
failed,-1494.8772,-3051.433
network,3864.433,1543.6931
works,-1701.7092,3267.1526
gas,4691.4067,-356.99805
turned,-2565.4138,-3500.483
fact,-4731.309,1650.1318
vice,-1016.363,4995.0464
ca,-5084.0244,-1383.7153
mexico,5124.172,205.55362
trading,5806.946,1102.606
especially,-65.98221,-15.97748
reporters,-2996.4397,976.6527
afghanistan,2727.8467,1069.2192
common,594.09985,1865.5331
looking,-3715.897,-2939.1577
space,-1703.3962,1982.1382
rates,2969.6768,1133.4464
manager,-2288.0798,2385.531
loss,2000.3237,-2550.168
justice,-2815.3286,5294.0635
thousands,-1247.7649,-1795.5503
james,-2388.9485,3962.1045
rather,-3687.813,-664.0657
fund,-821.95166,2597.5718
thing,-5728.1157,-1565.1761
republic,6101.894,1721.1501
opening,5085.744,-3303.4312
accused,-816.81757,3584.543
winning,3359.9712,-5011.25
scored,3671.308,-6019.6973
championship,4423.384,-3692.6282
example,-1980.6505,2941.9854
getting,-3740.0828,-3682.3484
biggest,4505.088,-87.57496
performance,525.44305,-481.64597
sports,1154.329,1392.3513
let,-4413.563,-2764.181
allowed,-2337.0444,-2350.6648
schools,697.15753,5448.5913
means,-2813.6501,-858.67896
turn,-2524.6875,-4159.5884
leave,-3783.2402,-2051.1636
robert,-1203.6256,4750.661
personal,-5182.5654,636.0727
stocks,4405.2046,-467.62473
showed,-2103.4595,464.71542
light,647.13055,-90.98737
arrested,-682.60364,1727.3818
person,-4949.4395,-899.8216
either,-1857.6335,-3164.2478
offer,-231.28658,-2373.739
majority,557.10004,2785.8848
battle,567.1008,-2271.046
class,-321.16794,1020.69336
evidence,-3943.2898,2977.8848
makes,-2586.869,-2964.7458
society,346.70825,6039.054
products,2534.265,1071.9866
regional,3893.9893,5509.271
needed,-1921.4672,-2091.847
stage,3500.1045,-3281.218
am,-2075.7812,-2862.1885
doing,-5732.603,-2057.5237
families,-2004.7911,-766.3415
construction,1605.0647,3923.0513
various,534.0405,787.58246
sold,1012.79175,-547.4683
independent,2272.2798,4535.912
kind,-5814.5566,-1337.8676
airport,-1082.0374,3251.5378
paul,-1974.215,4724.3604
judge,-1944.659,3455.1775
internet,1671.0616,-428.84494
movement,-1337.8457,3838.3396
room,-4761.9487,243.90959
followed,2314.2314,-2421.746
original,-2375.476,1280.3218
angeles,301.13297,1397.5173
italy,7073.2656,-926.69794
data,1070.3114,3681.693
comes,-2595.2231,-2145.6533
parties,-342.23886,435.26004
nothing,-5943.1865,-1043.7317
sea,4769.435,-666.8116
bring,-3017.1973,-3361.7046
annual,3673.1514,843.8829
officer,-2459.0315,5026.8877
beijing,4434.9253,1651.7858
present,-1048.51,2517.5708
remain,-828.176,891.7808
nato,-113.24111,1133.4155
remains,-1971.8469,1894.6344
allow,-2897.2498,-308.05972
florida,51.52179,2048.9924
computer,-3176.421,2093.736
contract,123.85112,-263.41455
coast,7106.5176,189.33261
created,-1902.4,3710.6357
demand,-1029.0779,2266.724
operation,-481.39005,-163.2954
events,2324.8743,-645.59436
islamic,1194.8551,3058.8242
beat,4473.965,-4624.76
analysts,2374.9316,2066.8774
interview,-1303.8236,2166.1765
helped,-1708.0339,-2794.4717
child,-4538.6187,2449.616
probably,-3895.7993,-238.98099
spent,-1309.7241,-2346.0974
asian,6186.507,894.6813
effort,-1588.3018,-2875.758
cooperation,2479.5894,4799.347
shows,-36.93742,-583.9103
calls,-2283.6526,-731.2731
investigation,-2981.7568,2915.7678
lives,-1655.1277,-1228.1918
video,-520.5122,-2196.7075
yen,6231.4326,-1052.6754
runs,4203.544,-4790.3564
tried,-4224.569,-2426.9446
bad,-3988.4214,-3034.0842
described,-2817.0225,3738.6558
toward,1159.1515,-4119.595
written,-1774.0944,2218.6824
throughout,3736.9397,425.24872
established,1674.2522,5385.0215
mission,-2250.949,2866.2778
associated,-1638.9829,5045.776
buy,388.75433,-1565.6003
growing,1947.595,3617.1748
green,-949.41644,-1130.5162
forward,-791.8008,-3271.6497
competition,4389.517,-1516.9899
poor,-1209.7179,-960.09625
latest,780.2945,-642.55426
banks,2604.4255,700.49493
question,-4274.5327,1597.9404
prison,-1613.0057,4547.7266
feel,-5664.886,-1830.6023
attention,-3829.9087,1285.1824
themselves,-2796.9412,-2722.4207
firm,2899.3484,3694.683
injured,-756.1333,-3700.0073
itself,-1765.1678,664.56616
governor,-1374.0256,5082.245
movie,-3590.669,-2586.7595
range,4277.3794,-2384.9058
cross,2327.719,-3335.7922
track,2099.426,-3216.1458
programs,-886.2154,3081.0322
forced,-2477.0376,-2457.4792
includes,2266.7942,1700.6584
difficult,-2106.9207,-3396.0461
produced,3056.2485,-302.6842
wall,-687.3506,225.57129
rebels,-578.47186,-1657.2227
income,-457.75574,1245.0326
chance,-2021.7761,-4906.49
elected,212.31326,3034.6694
reach,3864.8596,-4904.773
adding,-2678.7664,-1225.5356
species,810.3332,1508.8091
wants,-4816.1787,-108.66573
finished,4004.4294,-5524.1616
rise,4465.8613,466.84967
killing,-744.37646,-1012.3006
spain,7221.9756,-865.9183
joined,1245.7885,1727.3773
italian,5397.8887,-105.755104
language,1180.914,4310.526
